Order_Amount,QR_Order_System,Weekday,Visit_Time,Rainfall
995.7741413722973,0,0,1.0,2.7272288424136204
1234.7895841114268,1,1,2.0,1.483065331393335
1325.2261481854216,1,5,2.0,5.905531257414487
1174.886131963799,0,3,1.0,1.3019963490694009
1223.7585497517375,1,2,0.0,0.15495891660422645
1207.7623635542725,1,2,1.0,8.57732526694876
1315.3233592500608,1,3,0.0,9.033581725047968
1427.1652809759505,1,4,0.0,3.8523078213631146
1011.2239103981535,0,3,1.0,7.253628221303034
1372.5555476504383,1,5,0.0,9.542445443534792
1234.5235334817103,0,6,2.0,7.535643852982114
919.0771655015201,0,0,1.0,5.230146081176741
1509.2597198769429,1,5,0.0,0.44796899657790323
1279.9860911846345,1,1,0.0,3.2324280577522146
1182.1458723076742,0,6,1.0,1.6964855853319816
1173.7285120927754,1,1,1.0,3.9851458121812944
1035.1675199016454,0,1,2.0,6.855401028030311
1268.6725446970243,0,6,0.0,2.9847025881948275
1173.3161759783957,0,5,1.0,4.603027478600917
1198.0320694972456,1,1,0.0,4.855860914471335
1323.337085085642,1,4,0.0,6.764717807036788
1283.5422563461248,0,5,0.0,2.275688693078586
1245.650693665322,0,6,1.0,5.453044559159929
1423.6338399562972,1,5,2.0,2.675337231735353
1162.125505545167,0,2,0.0,6.412789413243783
1064.4634187692,0,2,1.0,4.613098737049359
1344.0752208449571,1,3,0.0,1.0930239005406706
1125.5469162187687,1,1,2.0,9.411202139147974
1160.9243337839423,1,2,0.0,8.501485927045188
1165.4574954817886,1,0,2.0,4.126140861656765
1221.8045840579425,0,6,1.0,8.22672359312485
1151.1618136341574,0,3,1.0,2.3434100220238663
1270.954858319665,1,4,1.0,9.287037769482044
1282.867393663556,1,2,0.0,4.8959320620385665
1179.8941927435699,1,1,2.0,2.3616351605474692
1522.391934333203,1,6,0.0,3.409373743516795
1341.273751322096,0,6,2.0,4.496557311670007
1298.4722753124531,0,6,1.0,4.475665837950591
1288.883292903623,1,4,0.0,8.855531075319806
1170.59146898353,1,0,1.0,6.869349487837079
990.5310897139652,0,0,1.0,6.346131157417831
1162.0320375903027,1,0,2.0,8.39188670335226
1197.7143465449446,0,4,2.0,7.714838381063382
1253.132617771089,0,5,2.0,4.313159130605133
1315.287672731683,1,2,0.0,0.8870805500324386
910.2701848763696,0,2,1.0,7.366406364084304
1347.60896996475,1,5,0.0,0.45929439874847877
1216.921018611172,0,5,2.0,1.4682368763693832
1027.92263059781,0,1,2.0,2.8085313190489245
1448.564847000654,1,5,2.0,2.6452074883815913
1206.5662196988344,0,4,1.0,1.3008780942265363
1226.6122834629384,1,2,1.0,1.181762791896045
1216.177772649224,0,5,2.0,6.454183765671665
1091.0973358606545,0,3,1.0,3.000878206929748
1024.2452944156073,0,1,1.0,4.470280717982417
1217.3101156943455,1,2,0.0,4.795700150928305
1260.7473063949442,1,3,0.0,9.081148103923134
1058.1345454804975,0,1,2.0,3.5449546558588985
915.3521574868835,0,0,2.0,4.6025640622544675
876.9459796055203,0,0,1.0,6.8232622635439855
1408.946475795704,1,3,0.0,6.818701307051639
1114.7541596699011,1,0,0.0,9.44732512438393
1218.4586981574457,0,3,2.0,5.249250681542025
1080.5913763590518,0,1,0.0,0.5208258134103172
1078.139190398058,0,2,1.0,0.5421014948299474
989.952761944973,0,1,0.0,7.347971484731389
1270.5399359269277,1,3,0.0,7.323863416797968
1549.2538125952065,1,6,2.0,0.49335615454071724
1145.7107410925241,0,4,0.0,1.2594410006633872
1124.26217882982,0,4,2.0,1.4723553354220031
1279.6281866349732,0,6,2.0,0.7448442730747129
1190.994248530528,0,5,0.0,8.430861512940476
1184.810896613224,0,5,2.0,9.890944098555574
1235.964436345446,0,5,1.0,1.0275574842726465
1397.7263215700987,1,3,2.0,1.0366973755456688
1210.0564336691643,1,0,2.0,5.655053437965253
1212.4644252115015,1,3,0.0,8.249830974553369
1459.2969935060908,1,5,0.0,1.5746367769945424
1101.6432908649542,0,2,2.0,3.5290874660396554
1402.918138253374,1,1,2.0,1.915446810450382
1188.1595514030594,0,3,2.0,2.3114797090733474
1242.0066088106346,0,5,1.0,1.087432592595774
1462.8115984337521,1,6,0.0,4.18270798866949
1238.0977399424523,0,2,1.0,1.3579181638583493
1388.0012573769754,1,4,0.0,4.416610422276789
1097.380885947883,0,3,0.0,3.8928227067053722
1111.5531273184627,1,0,1.0,3.192989570662231
1395.0722742581768,1,5,1.0,3.840648207216103
1323.3120811309022,1,3,0.0,6.718942991853085
1505.9960160882501,1,5,0.0,1.1897279849960651
1144.5484991936953,0,4,1.0,5.838073485729808
1396.337082026198,1,5,1.0,1.4278059487321892
1203.5946514165491,0,5,0.0,3.4247867924929287
1007.791185121689,0,2,1.0,6.651192004727488
1283.9183864670563,1,3,2.0,5.507715925944834
1082.6422909929422,0,3,0.0,2.0006573997629618
1225.9388442998966,0,5,1.0,3.5502511436441564
1521.6164700604065,1,6,2.0,1.4827113870675834
995.428068377903,0,0,0.0,7.094458290881724
1033.2689846108588,0,3,0.0,9.10027064765005
1256.7923907770046,1,1,1.0,1.7079611249801996
1285.204922940763,0,6,2.0,6.144177636680745
1259.055131895444,0,6,1.0,4.831670757616583
1277.861579311785,1,3,1.0,3.7410045286604534
1317.1061106067702,1,2,2.0,5.302557089955541
1517.4538754176522,1,6,1.0,1.2097884879594534
1053.1820925577078,0,1,0.0,5.390988800505154
976.1681817056053,0,0,2.0,6.58895520572861
1287.3910110073982,1,2,1.0,9.2942862500457
1102.2614735775053,1,0,1.0,8.742596644253224
1514.4606480282257,1,6,1.0,1.7369561372286502
1497.5300529912456,1,6,0.0,0.09830725367809934
1235.6003217409832,0,6,0.0,6.239378013008693
1128.79102192027,0,3,2.0,7.054325596109388
1307.143863750582,1,3,2.0,8.558909376816032
1051.734433471613,0,3,0.0,4.429061815210636
1535.4876491911716,1,4,2.0,0.5671622648423924
1358.837755942232,1,4,0.0,2.9791974420008724
1080.1736665002406,0,4,0.0,7.887749258904234
1226.3628110899317,1,1,1.0,6.018371255552926
1308.7133599593483,1,4,2.0,6.55023933805284
1361.5587649469878,1,5,1.0,6.615002906500811
1443.5203061301627,1,5,0.0,5.095659932026316
1237.732164002262,1,3,2.0,7.146237126250142
1123.2874878692505,0,3,1.0,1.261803997212677
986.9145673606886,0,0,0.0,8.263267263118356
1100.4471477338225,0,2,0.0,3.71234768387233
1099.8037349213776,0,2,1.0,2.8708635007080985
889.8180679744215,0,1,1.0,7.239776382641643
1002.4316949355396,0,2,1.0,4.388072990416834
1643.8358796639739,1,6,2.0,0.7697547265670979
1038.6049559573069,0,1,2.0,7.697125721096148
972.9801284032474,1,0,1.0,9.909984779143045
1176.7906106132464,0,3,1.0,3.012249343243707
1021.2781233078455,0,3,0.0,8.51445398694379
1021.6598199256882,0,1,2.0,1.0398281404548537
1188.962431488014,0,4,1.0,2.0428116516566766
991.2664706839614,0,0,2.0,0.07263910407033225
1265.4877097975784,0,5,2.0,1.9097318523617968
1166.3255615794803,0,3,2.0,6.603438239842394
1158.7645664387462,0,3,0.0,2.9164772374557013
1323.3706191090455,0,6,1.0,0.4150262070858157
1029.0815117253017,0,0,1.0,0.12492237924331295
1122.2008894228059,0,5,1.0,3.0412765525632226
1327.0574897495321,1,5,0.0,2.4034285968713243
1027.5952438247434,0,1,0.0,3.8819639322676593
1178.8739943687226,0,4,0.0,3.598391593767327
1294.6206134390147,0,6,1.0,1.2619249382514608
1302.1650074232252,0,6,2.0,3.3740637287993724
1180.2492201471177,1,1,0.0,7.70179776243343
1093.3124980109847,1,0,2.0,0.6637331404869284
1095.80223630434,0,2,0.0,2.207196687774875
1238.8257552558737,1,1,0.0,2.185412213906223
1358.6932552837034,1,2,0.0,0.7825570760731648
1216.100562726485,0,6,1.0,8.469187966157506
1188.0375800633044,1,0,0.0,8.428577432441616
1338.5798171014617,1,5,1.0,5.587350109539651
1337.5044525177334,1,2,0.0,5.105466367632929
1204.4989868253833,0,3,0.0,0.0065603372800060455
1306.9172609941147,1,2,2.0,2.574888405771426
1318.0457724650219,1,4,0.0,8.866602429729184
1366.4223629827743,1,4,0.0,6.704450202377867
1593.8341405617807,1,6,2.0,3.2862557206885645
1188.1641760689174,1,0,0.0,0.8597668306396988
1123.8602751603619,0,4,1.0,9.44564050928615
1182.0189324104438,0,5,0.0,5.367622869111612
1142.636791419356,0,5,1.0,8.044376526264665
1437.7385898867844,1,6,0.0,9.476785007972707
1122.4158243523834,0,2,1.0,5.005424108401408
1124.5211248515534,0,6,0.0,9.821143491703314
1115.529123201045,0,3,2.0,8.815846485571301
1170.5269982036502,1,0,0.0,6.713559654668493
1187.415438938125,1,1,1.0,2.063911464793753
1197.0284003748407,1,3,0.0,1.8765800492295737
1518.6151394570907,1,6,0.0,2.5063825270063997
1243.8994445801877,1,1,0.0,6.7924965089953036
1305.8056024610546,1,0,1.0,1.2240401048865956
1236.9462617824793,1,1,1.0,1.5966305092308175
1349.5903860602032,1,3,0.0,0.5813060501489908
1319.0194853989278,1,4,0.0,9.418834886956645
1230.006108384506,0,6,0.0,7.755343600472946
1234.190043235208,1,0,2.0,3.084589918547275
1348.7573996124074,1,4,2.0,5.857604685939362
1207.861255175251,0,4,0.0,1.4912670739655631
1295.2137299960718,1,4,0.0,4.526569623357528
1111.3520623238505,0,3,0.0,2.6012389890260157
1514.6887991171966,1,6,0.0,2.0960807562876815
1183.2869522068243,0,5,2.0,9.102063212097553
1654.5644404637903,1,6,1.0,0.5083838533480045
1283.0774184368925,1,2,1.0,2.152580042223189
1125.2250710908595,0,4,1.0,8.621778234143488
1057.9532520022606,0,2,0.0,9.255769602066435
1160.4866031513805,1,0,2.0,7.494730754615375
1180.4486110062414,1,1,1.0,6.655875380935471
1198.7712631045272,0,4,2.0,5.307346280288277
1187.0327719018155,0,5,0.0,4.261477216296181
1100.7831654538502,0,2,0.0,4.3807055108188955
932.8950149618046,0,0,1.0,7.367657650683261
1340.270279001375,1,3,0.0,3.8841533186046395
1418.3419559234082,1,5,1.0,1.6002668395243014
1248.6202501562557,0,6,2.0,8.829950569567654
1404.1155120247336,1,5,0.0,3.666053505898479
1210.8272659924392,1,0,1.0,4.251331387178522
1119.8494674216552,0,3,1.0,7.356590720531014
1081.4727433464416,0,1,0.0,0.5250861260802187
991.9351804332733,0,1,2.0,2.662290939070995
1228.0106301618073,0,5,2.0,3.07066475094415
1130.0275635569549,0,2,2.0,6.601192291449932
1288.2785428616787,1,3,0.0,6.032014286421682
1256.7659627008386,1,3,0.0,8.584212991334445
1476.252902258712,1,5,2.0,2.966932040826743
1146.783140739348,1,1,0.0,0.6187352951734082
1369.55201557354,1,5,2.0,6.373782692855273
1122.5995421825983,0,5,1.0,8.838026803351777
1142.9571413241422,1,0,1.0,0.8144272593948321
1192.4338248388385,1,0,2.0,5.153472573997546
1242.737676849185,1,2,0.0,4.445771132826724
1069.1591535883242,0,1,2.0,3.6662140557257072
1187.695843696997,0,6,0.0,6.4518667943407815
1153.3940523832157,1,1,1.0,3.5493879226386413
1141.7082231040135,0,4,1.0,7.42777106743218
1445.6575742946409,1,5,0.0,0.6571958698577163
1252.087056934712,1,2,2.0,4.158775498867271
969.0314278022097,0,1,0.0,4.560560719319769
1135.942020347117,0,4,2.0,8.648080810051477
1373.4486387574782,1,3,2.0,2.0002284339745735
1098.3447614826823,0,6,1.0,5.721836247044255
1063.9804198261786,0,5,2.0,4.670991129260401
1121.4933929429135,0,4,1.0,5.1526654736937205
1176.3681458387375,1,1,1.0,2.5094801026131766
1079.943033732871,1,0,0.0,5.265145329139141
1118.3733002795075,0,2,1.0,0.11057273554846869
1187.6066244318095,1,3,1.0,6.391151816048354
1422.1827038542165,1,6,1.0,6.084711244911358
1397.4505367747904,1,5,2.0,3.811975209106364
919.2875262637446,0,0,0.0,9.790949917914414
1203.9256819157815,1,2,2.0,5.804274101885705
1165.49221484786,1,3,1.0,3.8586778776554134
1332.040733607042,1,3,2.0,6.684721794141777
1429.6029301390017,1,5,1.0,8.579159784346047
1260.3791126255442,0,5,0.0,1.3920374495240173
1171.7118990406955,1,1,1.0,4.2202978409328225
1352.5199464781992,1,4,1.0,8.163037481860258
1238.9607508742056,0,5,1.0,4.194109160371528
1244.0478236985768,1,0,2.0,5.54813400511566
1293.4172033235484,0,5,1.0,1.7940123741194158
1273.516986312953,1,4,1.0,1.4247002638143969
967.8419530871813,0,1,1.0,6.424014172368259
994.3132883908952,0,1,1.0,0.14294059873246612
1180.3291729666867,1,0,1.0,9.394443224146308
1537.267027866891,1,6,1.0,2.2961306301183737
1339.5073417203891,1,3,2.0,0.7244013920931325
1127.740893642401,0,2,0.0,0.8259463239747955
1596.816193092077,1,6,0.0,4.639946123100703
1240.0683143231151,1,3,0.0,6.945049480604078
1394.7443659233093,1,4,0.0,9.343480323271823
1287.2262314516283,0,6,2.0,4.572456609622943
1543.8454738716443,1,5,1.0,0.5762152641996565
880.8248364563074,0,0,1.0,8.885252037694858
1564.3630699802509,1,6,2.0,1.9876251246952936
1013.7223695511224,0,1,0.0,7.078911031563955
1201.6089489714561,0,5,2.0,5.244487967268548
1333.403515086286,1,3,2.0,3.2625821664090724
953.5265199588749,0,0,0.0,0.8761981093347271
1089.1474552315726,0,2,2.0,5.963617902139632
1508.978697862436,1,5,1.0,2.210338352023661
1545.5681370510565,1,6,2.0,5.990184766349937
1017.995747685696,0,1,0.0,6.199424869552287
1307.908543593042,1,3,0.0,5.9726323323439185
1274.1463884558395,1,1,0.0,1.6116116192864538
1366.4628440476474,1,4,2.0,4.720425812795521
1359.4366680730648,1,2,0.0,6.37767276472053
1283.62287266811,0,5,1.0,0.04619557198031754
1024.9382438979846,0,2,0.0,7.1968724860757325
1214.1556397800227,1,2,1.0,3.42235820528248
1595.9297939196179,1,6,2.0,3.5803634713466472
1349.6908009820356,1,4,0.0,0.3678519314018913
1049.3388918722706,0,3,0.0,6.4848291373243985
1075.0727604686572,0,5,1.0,7.498742656698606
1302.1278331145675,1,3,2.0,4.2554800709179785
1530.0830339569745,1,6,1.0,1.5259871013180093
1256.480047346886,0,3,2.0,1.2518932602592259
1308.5559815875483,1,3,1.0,1.9014845019375182
1100.331974591882,0,3,1.0,9.940620249129251
1147.5296703757647,1,0,0.0,4.4609315731463015
1309.7366737835134,0,6,1.0,6.575142530399145
1103.6725487757524,0,4,2.0,7.047170942066242
1262.5599692594733,1,2,1.0,1.3369960990531726
1192.6328358862836,0,3,2.0,3.4468064373931995
1096.7931737576,0,3,1.0,8.553401080243074
1014.0100927256324,0,2,0.0,4.079447184700195
1238.1243285305077,1,2,1.0,6.257648704634725
1246.2528319129121,1,0,2.0,6.452399903895543
1232.496640195657,0,4,2.0,4.624387722042094
1066.6651177905699,0,1,0.0,7.596144258836758
1364.4574839333961,1,5,2.0,6.723196689217609
958.4340142134081,0,0,0.0,0.6295019433573512
1149.030544523767,1,1,1.0,9.04315876398978
1223.6677425614382,1,0,2.0,2.548590283335219
1190.0503027618236,0,4,0.0,3.0905987678958557
1371.2063626749025,1,4,1.0,8.793054801634758
1220.3487241938997,1,1,1.0,3.926892703200834
1150.450312264611,0,6,0.0,6.496096621540101
1084.451417666634,0,3,0.0,5.643729246433847
1328.2027036581535,1,5,1.0,8.275135126676359
1251.9633122453952,0,3,1.0,2.380042832879087
1382.804138143538,1,3,0.0,4.729810351215727
1414.6584490936016,1,6,0.0,5.239063203090439
972.1455809220026,0,1,1.0,4.574973422473498
1179.0254449361262,0,3,1.0,2.47947917084985
1038.1861090044647,0,2,2.0,3.917205938057781
1258.9807903300089,1,2,2.0,2.7640055391874494
1367.7840919581095,1,4,0.0,9.236912257673092
981.7216357958084,0,1,0.0,8.742039935805236
1189.1051253646674,0,3,1.0,5.055250389934721
1111.654980688953,0,2,1.0,1.868474604579834
1034.40509356881,0,3,0.0,9.558980551329737
1361.5618054737595,1,5,0.0,7.591104590304497
933.9497224809578,0,0,0.0,4.360705053133687
1270.716906762727,1,3,0.0,5.714262788075498
1304.093004736616,1,4,1.0,5.368189262427812
1319.6066416181554,0,6,2.0,0.2345552803235984
1051.5941111957593,0,0,2.0,2.9163190270339054
966.2199889477888,0,1,0.0,4.344849531865147
1338.6559444852483,1,3,0.0,3.820189381547009
1282.4393315577627,1,3,2.0,7.929571003571784
1020.9407622595928,0,0,1.0,3.7022368992421395
1272.846110520026,1,4,1.0,9.124191259758325
1279.2034299661004,1,4,0.0,5.274435212399914
1176.0209407292214,0,4,0.0,4.63428167686343
1181.4434347525992,0,5,2.0,8.534484724104852
1291.8208654271968,1,1,0.0,0.23056094621832668
1201.4819204967844,0,6,2.0,9.234817467633304
1192.4714900884903,1,0,1.0,5.171409679498727
1495.2570307085896,1,6,0.0,4.404082009856801
1276.9351681916205,1,2,2.0,1.3253831913066927
1232.8992959898605,1,1,0.0,2.3452421234614618
1247.0727990485043,0,4,0.0,3.0628981561663817
1276.1493553027474,0,4,2.0,3.282427015092683
1090.1908424535252,0,3,0.0,0.5118818011705317
1291.685740527982,0,5,2.0,2.3245360341331454
1232.6323045303536,0,5,0.0,7.344855106437497
1008.3024266999493,0,1,0.0,0.7928095548398262
1187.008666407705,1,0,0.0,2.0735072210831405
1258.0405731842702,0,6,2.0,1.6963338851075493
1572.5378923130493,1,6,0.0,8.558238983789657
1191.7607326798357,0,4,1.0,7.035452010979016
1284.286702596439,1,2,2.0,2.2758692783123546
1200.2704980688995,0,3,1.0,7.893303262725048
978.6414275165246,0,0,1.0,4.920288565518485
1237.1978005745802,1,0,2.0,0.45685712594157213
1146.683278939247,0,5,2.0,5.4479014036762266
1171.2862116834067,1,0,1.0,4.528410607114264
1246.2996252523403,0,5,2.0,6.407878078626304
1387.7124078202437,1,5,1.0,4.520032550401818
1197.5829169503784,0,6,0.0,9.487169994366681
1227.530495595889,0,5,2.0,6.543001019103123
1135.157671964145,0,3,2.0,1.6827343394262917
1199.6424683692,1,2,1.0,7.023192275317451
1147.77263296072,0,4,1.0,4.4152744323765525
1089.5291255526374,0,3,1.0,7.988938530485315
1368.9086344465766,1,3,1.0,3.0284970458910054
1027.9681642395658,0,2,1.0,7.85935820456824
1485.9162195703752,1,6,0.0,2.486584393816529
1355.4125608187778,0,6,2.0,0.19987514061511336
1192.163313900689,1,0,0.0,1.2458487680385133
1258.3438779439982,0,4,0.0,1.8725649641299302
1203.549318613907,1,1,1.0,0.7149877319840148
864.287802432446,0,0,1.0,8.65219417393701
1203.3273088889543,0,5,2.0,5.411693917376943
1003.5938693752671,0,0,1.0,3.6224049847115936
1272.4204707522115,1,2,0.0,6.115477549131345
1119.4324591769662,1,1,2.0,7.857493974861064
1349.7991298265024,1,4,0.0,8.205339045734755
1134.0218728097557,0,4,0.0,5.60069229362796
1262.4623828479657,1,4,0.0,6.91419412899804
1071.3974190509296,0,2,0.0,2.6247729628917362
1313.4361489964706,0,5,0.0,2.1157143966884018
1046.7654048394118,0,1,0.0,2.9290761256894426
975.3803381959852,0,1,0.0,6.874024790953274
1107.8514351225217,1,0,0.0,2.696116446569933
1520.9102347529279,1,5,2.0,1.16776479633932
1091.2753628532196,0,3,0.0,4.964951784162923
1185.8549374645297,1,1,1.0,7.090403409379103
1143.98679721115,0,4,2.0,1.2170314648651526
1414.5356063014408,1,4,1.0,4.9138294600505255
1302.6664310709452,1,3,0.0,8.794038936670676
1217.471556450752,0,3,2.0,3.8605711713937874
951.4265861702445,0,0,2.0,8.43121967393637
1201.940738290947,1,0,1.0,2.384015780240587
1324.0970386627378,0,6,2.0,2.259304710132314
1016.4812501959036,0,2,1.0,4.402875625963615
1305.7347628839843,0,5,2.0,6.729443392792572
1159.1898905438838,0,6,2.0,6.545969707491441
1308.9398402980498,1,4,0.0,9.362093772574655
1216.6979744199477,1,2,0.0,4.5470484975382455
1103.4768078846964,0,4,0.0,5.320801846453614
1073.590934215821,0,2,0.0,7.479151886694012
1185.624101433039,1,0,1.0,1.150120416813406
1145.8064106647034,0,1,2.0,1.7342115293331073
1362.58592847015,1,5,2.0,9.1481294095754
1384.072783442803,0,6,0.0,4.753568005666965
1481.796832202681,1,3,2.0,0.2528066112043925
1392.0680868608454,1,4,0.0,4.199525708539813
1180.4932477519035,0,5,0.0,1.1732938224080691
904.9697479955166,0,0,2.0,7.803708653192586
1441.4418815752801,1,6,0.0,5.470966637993272
1197.9467069275483,1,0,1.0,1.9080641252673147
1168.1445347971699,1,0,0.0,3.8575691629646522
1235.4350274112153,1,2,0.0,7.965965522011638
1312.4775073259677,1,5,1.0,6.89896941975233
1134.7310586730541,0,3,0.0,0.47517085211382315
1560.8288981960502,1,6,0.0,0.31934435523372495
1285.5573740590373,1,0,0.0,4.493130866412157
1115.349610499814,0,2,1.0,5.48573528410694
1605.0184255316246,1,6,0.0,5.695670390464425
909.262371133842,0,0,0.0,1.3429373737643535
1002.620814532237,0,2,2.0,7.9151723829739
1063.0335888262741,0,5,1.0,6.780170372357642
1207.1884293238766,1,1,1.0,7.8894005802718725
1043.9903561597193,0,2,1.0,2.5181788922078265
1058.9328996309916,0,4,0.0,9.828945181969202
1359.404386898386,1,3,1.0,5.614678745923475
1092.1351904470428,0,2,1.0,2.7185942657299424
1321.3954325200725,1,3,0.0,4.7486771419798774
1345.5112711622646,1,2,2.0,1.0258868539386112
1135.7165912874896,0,3,1.0,0.10625850528998448
1182.7107017711014,0,5,1.0,0.8962994357682452
1195.5095143285318,1,1,1.0,2.445603690814828
1177.0129104939783,0,4,1.0,6.841163942255638
1380.5816231262227,1,4,0.0,3.886821970617891
1336.170930447669,1,4,1.0,0.2805454286578346
1197.4009468451043,0,6,0.0,4.444885106755072
1156.6709924710237,0,6,0.0,7.836765054856578
1050.0712790496598,0,2,2.0,7.464783919260059
1286.4027382861896,0,6,1.0,8.71349788378162
1231.5654870147027,0,4,1.0,4.715486012717119
1185.6173711441256,1,0,1.0,3.2126438623758435
1159.666001112012,1,0,2.0,9.251186225875154
1615.2441805710346,1,6,1.0,2.6672975187320382
1517.2631380008302,1,6,0.0,0.6857112847178781
1324.1542109447064,1,4,1.0,0.19730814574334343
1416.0127168612435,1,5,2.0,7.814715956653138
1188.6677146859472,0,4,1.0,2.1951435916325135
1203.062779502158,1,2,2.0,7.3204082479235275
1576.3655558024095,1,6,1.0,4.12864097701588
1183.6175624958375,0,4,2.0,6.198830019345591
1347.1033228207582,1,3,1.0,2.485734361366252
1414.0547387769768,1,5,1.0,3.242712246071602
926.2438764219239,0,1,2.0,9.858715869132977
1322.1240461111504,1,2,1.0,3.6477576250390245
1080.7316883905842,0,2,2.0,7.19205991521126
1538.3784983949477,1,6,1.0,5.08857700715169
941.1704713553752,0,0,0.0,6.54814133099451
1255.6447283500063,1,2,2.0,2.3096738485019386
1234.1641682748573,1,2,2.0,5.49049544177823
1422.3264911308763,1,6,1.0,7.553052588140945
1132.425681101528,1,1,0.0,1.8779784931163956
1378.7052158599954,1,5,2.0,8.240988029384233
1328.1048829609224,1,3,0.0,5.538866844552487
1575.4860620372774,1,6,2.0,1.4621948783214123
1201.5607210768246,1,1,1.0,1.2450661263017626
1507.7219677381333,1,5,0.0,0.08479091689599261
1410.5768845717607,1,5,0.0,3.654930609394378
1363.6623571344405,1,5,2.0,5.701361895105036
1415.8240391586587,1,3,0.0,1.516306718856535
988.6740813821303,0,0,1.0,7.418143068566666
1249.7885499548702,0,5,0.0,0.3645685009314936
1113.0741537645426,1,1,0.0,8.269639611590666
1128.981386289098,1,1,1.0,9.550236969286749
1170.9807256775932,1,1,0.0,4.124337882966671
1295.334192754896,1,4,0.0,8.448941778627756
1337.2766695129942,1,4,1.0,9.835185446874034
1386.9569057052706,1,6,1.0,9.417790763683017
1443.9661451983895,1,5,0.0,0.15822148963255733
1031.240879216032,0,1,1.0,0.5060005102505316
1259.3150133206018,1,2,0.0,2.69498880027251
1113.4971982875977,1,0,2.0,9.664487778088322
1141.8222253729461,0,2,2.0,1.4639546238773316
1127.4361623006423,1,0,0.0,8.94106381641899
1237.3563728412942,0,6,0.0,5.821983056842709
1440.0699678332946,1,6,0.0,4.40683041278946
1194.9860228213115,0,5,1.0,8.371863011165141
1215.335373041381,0,6,0.0,5.665318803487908
961.0473095250424,0,0,1.0,5.022160519725496
1380.1010351483285,1,4,1.0,6.090878398036916
1207.1529374373183,0,6,0.0,9.074948515988643
1197.0746636986362,1,0,2.0,9.122366862129885
1454.218280310983,1,6,0.0,0.5246266780504105
1287.7833909483384,1,1,2.0,2.869094211112669
1322.0424222783722,1,1,1.0,2.3525760469828807
1475.933453950392,1,5,2.0,8.630112975397031
1443.85978465937,1,5,0.0,4.81463663350175
1517.2576929121797,1,6,2.0,7.032575096547653
958.713230360373,0,0,2.0,7.2855342422374525
1471.8227318376962,1,6,0.0,2.1807519411803744
1303.3014894709197,0,4,2.0,7.025407551492169
1282.7640386494188,1,2,0.0,7.378515916467999
1442.3051629895433,1,4,0.0,0.4125507845494991
1145.2660479494118,0,4,2.0,8.194828084585685
1321.9711601219055,1,2,2.0,2.2501011906986013
1208.807695154008,1,1,2.0,5.232591175324888
1633.9607450175758,1,6,2.0,3.3110281734661093
1397.6164682785543,1,5,2.0,2.213883219493421
1255.5423436103094,0,6,0.0,1.2966363105656509
1162.6105454225003,0,3,2.0,1.4401456848397909
1430.8100392608326,1,4,0.0,6.794040534957665
993.7011357505972,0,1,2.0,4.96395787456084
1069.573492132187,1,0,2.0,7.017817309760439
1349.799771539567,1,4,2.0,6.469598114074945
1451.3815434312285,1,4,2.0,0.690099502589423
1247.2769548780393,0,6,1.0,3.7955868397917927
1107.1385235954758,1,0,1.0,9.08333657766846
1083.1167486534985,0,3,2.0,8.674399322827298
1321.1389055797206,1,3,1.0,0.010777156011548827
1127.513213800451,0,2,1.0,0.464458762894584
1340.0949511463843,1,5,0.0,6.99742783128496
994.872195147146,0,0,1.0,0.09317321875177531
1256.2443889084545,1,1,0.0,0.4411634299180378
964.2893977048586,0,1,2.0,3.780234399350728
1396.8530761990637,1,3,2.0,4.220719991904533
1052.4546593338698,0,2,2.0,3.587566106987785
1351.8461484229738,1,5,1.0,8.478960416013738
1096.2330362405314,0,2,2.0,0.6380408531587811
1244.1923048541892,0,6,0.0,5.802441956438655
1246.965384739655,1,1,1.0,3.4785299258110136
1319.7227779254931,1,5,1.0,7.9482831299994325
1355.985460554498,1,5,0.0,8.043714943756486
1520.3189440330946,1,6,1.0,0.8194639868871845
1259.0143508580231,1,2,1.0,4.278533236754445
1275.9711589243375,0,5,0.0,2.8361292419192474
1409.272389922237,1,3,2.0,5.9237780771898105
1176.2102577308415,1,3,1.0,9.796094539425429
1012.3550664312622,0,2,0.0,4.863117894307088
1159.8085221632602,0,3,1.0,0.9835472382075072
1444.6502004483093,1,5,0.0,8.396337318384525
1440.8814156682058,1,6,1.0,5.003468824531608
1114.0402692467978,0,3,2.0,5.4626322728863705
1224.870043501922,1,2,0.0,5.499195242578039
1323.0178760371075,1,3,2.0,7.709482386804897
982.6381277964524,0,0,0.0,1.4664138405486205
1293.842552306515,1,3,1.0,3.296569798541442
1145.2102686518474,0,4,1.0,5.760107573970622
1071.7061285370237,1,1,1.0,8.019715717935533
949.4414096619314,0,0,1.0,7.519451047718727
1107.5312490252586,1,2,0.0,7.5734591926498895
1033.3036035768598,0,1,0.0,9.658382501246498
1425.4190820608328,1,4,1.0,6.297232583354132
1278.6780995893837,1,1,2.0,6.4527238734600525
1196.9938233662033,0,3,1.0,0.63082001360524
1091.7854980993895,0,1,2.0,0.19324796295008495
1037.7677929370875,0,2,0.0,8.50799956420185
1307.3420179087934,1,3,0.0,6.380052921806708
1000.8022031382054,0,3,1.0,9.080170745405011
1213.5376233960126,0,4,1.0,0.12295609660809781
1287.9242669526438,0,6,1.0,8.363790878574846
